sentence_id,company,year,report_type,sentence_text,source,label,confidence,llm_label,llm_gw_risk,llm_top_features,kee_label,kee_confidence,kee_notes,flagged_for_qa
S0084,jsw,2022,BRSR,Details of total energy consumption (in Joules or multipl Total electricity consumption (A) Total fuel consumption (B) Energy consumption through other sources (C) Total energy consumption (A+B+C) Energy intensity per rupee of turnover (Total energy consumption/ tu Energy intensity (optional) – the relevant metric may be selected by Note:,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0085,jsw,2022,BRSR,Please provide details of air (other than GhG emissions),model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0086,jsw,2022,BRSR,"Provide details of greenhouse gas emissions (Scope 1 a Total Scope 1 emissions (Break-up of the GHG into CO2, CH4, Me N2O, HFCs, PFCs, SF6, NF3, if available) Total Scope 2 emissions (Break-up of the GHG into CO2, CH4, Me N2O, HFCs, PFCs, SF6, NF3, if available) Total Scope 1 and Scope 2 emissions per rupee of turnover Total Scope 1 and Scope 2 emission intensity (optional) – the relevant metric may be selected by the entity Note: Indicate if any independent assessment/ evaluation/ assurance has been carried out by an external agency?",model,V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,Y
S0087,jsw,2022,BRSR,7. Does the entity have any project related to reducing Gre J SW Steel is at the front-runner in incorporating susta We have set ourselves an ambitious CO2 emission red 2030.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0088,jsw,2022,BRSR,This will bring down the CO2 levels below 1.95t development scenario (SDS) pathway.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0089,jsw,2022,BRSR,Our roadmap to 2030 includes – • Focus on Energy and Process Efficiency • Energy Transition for De-carbonisation • Improving the raw material quality • Material circularity through increase usage of scrap • Alternative fuel sources 3.,model,V,0.5932,S,0.514,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0090,jsw,2022,BRSR,We are also collaborating with various technology Carbon Capture Utilisation and Storage (CCUS) op d,model,V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,Y
S0091,jsw,2022,BRSR,"if yes, provide details of its coverage and ter security for us as well as the communities in and around ency, increased recycling of treated waste water to reduce tment technologies, sustained Zero Liquid Discharge (ZLD) ted watershed management projects beyond the fence.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0092,jsw,2022,BRSR,"KPMG Assurance and Consulting Services LLP and Scope 2 emissions) & its intensity, in the following FY 22 (Current Fy 21 (Previous Please specify unit Financial Year)",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0093,jsw,2022,BRSR,Financial year) etric tonnes of CO2 44211310 37523071 etric tonnes of CO2 0.038 kgCO2/` 0.048 kgCO2/` tCO2/tcs 2.50 tCO2/tcs 2.49 tCO2/tcs,model,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S0094,jsw,2022,BRSR,KPMG Assurance and Consulting Services LLP een house Gas emission?,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0095,jsw,2022,BRSR,duction target of 42% reduction over a base year of 2005 till tCO2/tcs.,model,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S0096,jsw,2022,BRSR,e CO2 is captured and refined for use in the food & beverage y early stage gives us a head-start in our plans to scale up plastic is injected.,model,V,0.6055,V,0.585,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0097,jsw,2022,BRSR,This has helped reduce GHG and also and engineering companies to explore and evaluate various ptions and their applications.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0098,jsw,2022,BRSR,The utilis classic example of material circularity which not only decarbonising another hard to abate sector.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0099,jsw,2022,BRSR,"if the entity has operations/offices in/around ecological sanctuaries, biosphere reserves, wetlands, biodiversity environmental approvals / clearances are required, plea All our integrated steel plant facilities are compliant wi tity, in the following format: Financial Year) reak-up by composition i.e. by materials 13,157,153.4 gh recycling, re-using or other recovery ure of disposal method (in metric tonnes)",model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0100,jsw,2022,BRSR,"Details of environmental impact assessments of project current financial year Whether conducted by Name and brief c eiA Notification No. independent external details of project p agency (yes / No) 12. is the entity compliant with the applicable environmenta (Prevention and Control of Pollution) Act, Air (Prevention and rules thereunder (y/N).",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0101,jsw,2022,BRSR,Provide break-up of the total energy consumed (in Joule in the following format: From renewable sources Total electricity consumption (A) Total fuel consumption (B Energy consumption through other sources (C) Total energy consumption (A+B+C) From Non renewable sources Total electricity consumption (D) Total fuel consumption € Energy consumption through other sources (F) Total energy consumption (D+E+F) Note: Indicate if any independent assessment/ evaluation/assuranc carried out by an external agency?,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0102,jsw,2022,BRSR,Provide the following details related to water discharged Water discharge by destination and level of treatment (in kilolitres (i) To Surface water With treatment – please specify level of treatment (ii),model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0103,jsw,2022,BRSR,To Groundwater With treatment – please specify level of treatment (iii) To Seawater With treatment – please specify level of treatment (iv) Sent to third-parties With treatment – please specify level of treatment With treatment – please specify level of treatment Total water discharged (in kilolitres),model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0104,jsw,2022,BRSR,"Yes http://environmentclearance.nic.in/writereaddata/ EIA/07072021ap44aasgcmp48895246EIATextc1.pdf al law/ regulations/ guidelines in india; such as the Water n and Control of Pollution) Act, environment protection act such non-compliances, in the following format: Any fines / penalties / action taken by regulatory agencies such as pollution control Corrective action taken, if any boards or by courts es or multiples) from renewable and non-renewable sources, FY (Current Financial Year)",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0105,jsw,2022,BRSR,"Water withdrawal, consumption and discharge in areas in areas of water stress, provide the following informatio withdrawal, consumption and discharge in the following (i) Surface water (ii) Groundwater (iii) Third party water (iv) Seawater / desalinated water Total volume of water withdrawal (in kilolitres)",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0106,jsw,2022,BRSR,Water intensity per rupee of turnover (Water consumed / turnover) Water intensity (optional) – the relevant metric may be selected by t Water discharge by destination and level of treatment (in kilolitres) (i),model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0107,jsw,2022,BRSR,"Please provide details of total Scope 3 emissions & its in Total Scope 3 emissions (Break-up of the GHG into CO2, CH4, M N2O, HFCs, PFCs, SF6, NF3, if available) Total Scope 3 emissions per rupee of turnover Total Scope 3 emission intensity (optional) – the relevant metric may be selected by the entity Note:",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0108,jsw,2022,BRSR,"If yes, name of the ntensity, in the following format FY 22 (Current Fy 21 (Previous Financial Year) Financial year) Million tonnes 1.09 1.05 Avoided emissions - Avoided emissions - 374707 tonnes 1.05 million tonnes",model,V,0.5890,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0109,jsw,2022,BRSR,"We were Business and Biodiversity Initiative (IBBI), an initiative by the th India’s Ministry of Environment, Forest & Climate Change.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0110,jsw,2022,BRSR,"Dolvi and planted more than a million saplings in the span of orest cover which is estimated to have carbon capture, over a 25-year period, of approximately 185,000 tonnes.",model,S,0.5044,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[carbon capture|dolvi],,,,Y
S0111,jsw,2022,BRSR,"6. if the entity has undertaken any specific initiatives or us efficiency, or reduce impact due to emissions / effluent same as well as outcome of such initiatives, as per the f Details of the initiative (Web- link S. Noinitiative undertaken provided along-with summary) https://www.jsw.in/sites/defau Reports%20Steel/jsw-steel-20 7.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0112,jsw,2022,BRSR,"S. No. Name of the trade and industry chambers/ associations t JSW, it is our goal to achieve ‘No net loss’ of biodiversity at sed innovative technology or solutions to improve resource discharge / waste generated, please provide details of the following format: k, if any, may be Outcome of the initiative ult/files/assets/downloads/steel/IR/Financial%20Performance/Annual%20 stainability-framework-measuring-success-climate-change r management plan?",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0113,jsw,2022,BRSR,"Sustainabile business principles • Energy, water and other natural resources • Social and community development • Transparency in public disclosure PRINCIPLE 8 Businesses should promote inclusive growth an essential indicators 1.",model,V,0.5924,S,0.509,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0114,jsw,2022,BRSR,Turnover of products and/ services as a percentage of t Environmental and social parameters relevant to the product Safe and responsible usage Recycling and/or safe disposal 3.,model,V,0.5825,S,0.56,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,N
S0115,jsw,2022,BRSR,Responsible business • Obtained Environmental Product Declarations (EPD)- Type III eco-labelling for all finished products from three integrated steel plants • Received an A-band from CDP for the number of best practices the Company is implementing under • Flagged off first-ever Electric Vehicle (EV) for material transfer in line with Company’s objective reduce carbon emissions at coated business.,model,V,0.5498,S,0.46,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[esp|cdp],,,,Y
S0116,jsw,2022,BRSR,"Digitalisation and Industry 4.0 nearing completion, resulting in benefits across operations • Focused on transition to renewable power usage with the commissioning of the 225 MW of solar capacity in Vijayanagar in collaboration with JSW •",model,V,0.5583,S,0.387,target_year=0.00[NONE]; verb_strength=0.15[focused on]; vague_adj_ratio=0.20[focused on],,,,N
S0117,jsw,2022,BRSR,This would also strengthen the Company’s position as India’s leading manufacturer of advanced steel products that lead to reduced CO emissions and producing sustainable steel products.,model,V,0.6504,S,0.52,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0118,jsw,2022,BRSR,"In April 2022, JUSL, a wholly-owned subsidiary of JSW Steel has received the environmental clearance (EC) for setting up of a greenfield Integrated Steel Plant (ISP) of 13.2 million tonnes per annum (MTPA) crude steel from the Union Ministry of Environment & Forest and Climate Change (MoEF&CC).",model,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S0119,jsw,2022,BRSR,"JUSL has earmarked budgets for social interventions under public health, education, skill development, social infrastructure, waste management, environment, drinking water, women empowerment and other interventions.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0120,jsw,2022,BRSR,The Company is aligned with the global steel industry’s focus on reducing its environmental impact and contributions toward climate change.,model,V,0.6032,V,0.572,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0121,jsw,2022,BRSR,"Over the years, JSW Steel has fortified its commitment to conserve natural resources, reduce emissions by undertaking long-term measures like harnessing innovation, technology adoption and process change.",model,V,0.5744,S,0.514,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,N
